#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="FrequenciesPrior.s:hcv" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:hcv" name="distribution">
#            <parameter id="kappa.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel id="SiteModel.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:hcv" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:hcv" kappa="@kappa.s:hcv" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:hcv" id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate" spec="beast.core.parameter.RealParameter">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
147000	-7285.165429407644	-6802.065961168071	-483.09946823957284	-6802.065961168071	272.1456146855784	8.490060933491845	-448.7959126598367	4075.3321747463087	411.9168074745302	68.79386754765723	238.1694890989764	15	28	14	5	0.19771802130170987	0.3433427132676123	0.20686148922186517	0.2520777762088125
150000	-7287.958437559768	-6818.746504334849	-469.21193322491837	-6818.746504334849	252.62037881895236	8.490060933491845	-433.91875520050183	12589.40006789377	415.70324498397326	252.54354323888768	129.76372771282277	10	26	3	23	0.19301248889853911	0.3433427132676123	0.20322818203135748	0.2604166158024909
153000	-7259.932924278815	-6788.595046181313	-471.33787809750305	-6788.595046181313	236.33989099489355	7.346962539336049	-437.48702050247556	6043.037244013522	479.15966782959214	314.64142594472935	102.38403559673885	11	27	4	20	0.19301248889853911	0.3542861257025653	0.20082898708295033	0.25187239831594505
156000	-7271.805457778482	-6791.249586200576	-480.5558715779058	-6791.249586200576	254.62464283180088	7.346962539336049	-446.35957135399536	7999.089703603822	320.13280428274106	230.2660324354201	184.70462659924632	14	29	4	15	0.21154726115261674	0.33575135344848767	0.20702487503128308	0.2456765103676123
159000	-7279.675214271879	-6803.886136727022	-475.7890775448572	-6803.886136727022	271.7009964825957	7.346962539336049	-441.3911383351133	10398.239384978155	340.19840227855576	142.28147548754342	171.8971358685979	12	25	14	11	0.20995545846460353	0.3373431561365009	0.20702487503128308	0.2456765103676123
162000	-7268.83731448819	-6792.634396589944	-476.20291789824535	-6792.634396589944	233.12998756438702	8.013695865796787	-442.2921755736694	5535.588458138195	450.7304527364751	307.5845089463633	145.21071562900593	11	12	13	26	0.20198146489068075	0.3373431561365009	0.19077820855327163	0.26989717041954653
165000	-7269.7957159376165	-6788.728022636882	-481.0676933007343	-6788.728022636882	271.6934696014881	8.013695865796787	-443.55784425272907	13794.213269329448	3891.7483513909497	309.58801957956746	150.15827746069309	5	6	32	19	0.20198146489068075	0.33384852409654775	0.20446042814641036	0.2597095828663609
168000	-7277.641387593408	-6794.105908631135	-483.53547896227246	-6794.105908631135	239.93118157802215	8.755441510939791	-443.2129729756	11065.968871903959	19978.53189170378	341.029954411187	133.96589227808602	11	1	26	24	0.20198146489068075	0.33384852409654775	0.20446042814641036	0.2597095828663609
171000	-7268.654526858302	-6799.135181013206	-469.51934584509615	-6799.135181013206	248.08014435012768	8.755441510939791	-436.19378005545667	6464.934400797768	286.3758732740489	169.84033251985971	101.594820341903	14	1	33	14	0.17834211918267684	0.33384852409654775	0.20446042814641036	0.28334892857436483
174000	-7262.936027082398	-6785.69263277888	-477.2433943035184	-6785.69263277888	246.18107416226553	7.218006660824348	-443.4579445780152	4886.183161627995	705.3276939260725	331.78412516652116	131.17872060435346	12	5	26	19	0.17834211918267684	0.33384852409654775	0.20446042814641036	0.28334892857436483
177000	-7271.917743729645	-6795.832495531874	-476.085248197771	-6795.832495531874	260.3911594286346	7.218006660824348	-442.00233972918653	5255.888505933123	712.7375269035556	389.8417520928302	119.84801574283216	12	4	22	24	0.17834211918267684	0.33384852409654775	0.20941255367850564	0.27839680304226955
180000	-7254.978648733301	-6788.086744255911	-466.8919044773902	-6788.086744255911	244.87649852385312	7.471929380123694	-432.6475344067057	6421.8397925910185	638.2105700947386	334.643599259452	111.62863191900759	9	5	30	18	0.1791864483188281	0.3330041949603965	0.20941255367850564	0.27839680304226955
183000	-7263.550181897599	-6787.719763510385	-475.830418387214	-6787.719763510385	238.23488247193242	7.541674916528759	-439.75229763654033	7137.888118270143	2890.2762279214116	347.7434034357947	170.47226540366154	11	1	33	17	0.1791864483188281	0.3186704288598837	0.20941255367850564	0.29273056914278234
186000	-7257.075007704096	-6782.88077528157	-474.19423242252526	-6782.88077528157	237.16859889188297	8.231248464555899	-439.7766514415865	7163.1029304007125	634.4288543128192	243.42823444502503	146.43250974155814	10	7	25	20	0.21012307113440798	0.317003275215882	0.19120371555628904	0.2816699380934208
189000	-7252.869610662569	-6783.4967296086725	-469.3728810538968	-6783.4967296086725	243.40314128656885	7.17829950344803	-434.451426215952	8977.029835411946	1178.596355823483	201.29222189398558	125.3640634848785	10	9	25	18	0.2071468064641404	0.3267205147684326	0.184462740674006	0.2816699380934208
192000	-7249.421342955339	-6779.3227144548255	-470.09862850051337	-6779.3227144548255	247.00691315694058	7.17829950344803	-435.7832897186912	5665.227193238122	671.8761077173971	440.1299742521618	108.01890992125118	9	7	18	28	0.2071468064641404	0.33507551700549054	0.202597201929301	0.25518047460106785
195000	-7252.632500704828	-6779.912789883152	-472.71971082167585	-6779.912789883152	235.05123661968932	8.263586223625191	-437.979246909748	6314.004969047504	950.9414253550855	290.30757047632557	175.80813747247157	14	1	18	29	0.19229367337813563	0.33507551700549054	0.21745033501530578	0.25518047460106785
198000	-7268.467380319227	-6791.530533748625	-476.93684657060214	-6791.530533748625	237.05333664609643	8.263586223625191	-438.3650540641059	11685.568569581423	5924.761973923455	725.8537647006929	207.78791828181048	7	2	18	35	0.19229367337813563	0.3024355846133962	0.20789769047389944	0.29737305153456856
201000	-7248.245191511229	-6770.963662814374	-477.2815286968547	-6770.963662814374	238.2184163984792	7.388749480167089	-441.2983561207463	9169.492623911356	1859.1601048346595	391.9910389172389	141.57420945032166	11	2	15	34	0.19404247593991136	0.3118010538483382	0.19678341867718172	0.29737305153456856
204000	-7272.419957489894	-6794.928881796821	-477.49107569307347	-6794.928881796821	254.4295907275038	7.388749480167089	-439.9433679509996	8180.7189249430885	6562.808848288353	416.89959603644496	157.94252397784658	6	8	18	30	0.19404247593991136	0.3118010538483382	0.20520399058076252	0.28895247963098775
207000	-7254.216559492389	-6776.835251444777	-477.3813080476122	-6776.835251444777	249.95384276438475	8.378436697252791	-439.3515599496653	13380.199402180939	5370.627437517621	378.51381835400355	134.99641231456397	6	7	22	27	0.20027917711393534	0.3118010538483382	0.21489518551955059	0.2730245835181757
210000	-7251.090099018272	-6770.209609747116	-480.88048927115585	-6770.209609747116	245.07689310618457	7.591999814849025	-442.7046154147043	4777.073052596782	9597.686251152292	404.4874604813307	203.37534038849793	1	9	27	25	0.20027917711393534	0.301494140699935	0.21489518551955059	0.2833314966665789
213000	-7255.844980019223	-6780.968686228218	-474.8762937910047	-6780.968686228218	262.10538861231896	7.591999814849025	-437.5465117387151	3935.1383490122184	7598.578515777471	281.90260272595725	203.61632738637093	4	8	31	19	0.20027917711393534	0.3209153693604766	0.19547395685900898	0.2833314966665789
216000	-7271.8733978984	-6789.274638483173	-482.5987594152273	-6789.274638483173	266.8752735013342	7.591999814849025	-447.56782935947683	3407.7134698572013	3223.57244562757	251.6175217260409	157.6154729493882	3	12	35	12	0.21279584873129134	0.3209153693604766	0.19547395685900898	0.27081482504922294
219000	-7252.059745986745	-6782.5820967938635	-469.4776491928813	-6782.5820967938635	238.36891415399154	7.591999814849025	-435.0297501678366	6646.236612668892	1177.4122184196845	218.20355954952998	113.14988653891605	8	6	45	3	0.20361958047220494	0.33741204784612755	0.19547395685900898	0.2634944148226584
222000	-7241.685127480023	-6778.940129857796	-462.74499762222655	-6778.940129857796	239.11944277304613	7.591999814849025	-429.98516354595716	5607.204042837946	391.4659405882529	121.29664169098808	102.09070363769968	9	22	29	2	0.20239774312617187	0.33741204784612755	0.19669579420504205	0.2634944148226584
225000	-7251.289818897682	-6779.637656031818	-471.65216286586457	-6779.637656031818	273.6137779279916	8.588366772392817	-437.40076535425493	6998.227833225377	484.717424989223	141.9590428528626	188.4285345621172	10	16	32	4	0.20239774312617187	0.32175541862198664	0.21235242342918295	0.2634944148226584
228000	-7245.831261141848	-6774.481716191455	-471.3495449503926	-6774.481716191455	243.21559770071048	8.588366772392817	-436.72828581641755	13477.917178364421	390.2794804563895	187.79660188698392	32.918399849860116	9	31	21	1	0.19690029109983725	0.32725287064832126	0.21235242342918295	0.2634944148226584
231000	-7246.579199026419	-6780.024942312872	-466.55425671354715	-6780.024942312872	249.56368811972092	7.675454284950762	-434.7439327740891	5084.096473255494	406.3138222334969	88.88081243310457	37.73692192683184	10	28	22	2	0.21135739282608193	0.32725287064832126	0.19789532170293828	0.2634944148226584
234000	-7246.146036777308	-6779.502341195616	-466.6436955816917	-6779.502341195616	233.17242078333902	7.675454284950762	-432.6425612265197	7385.604818257867	380.3917402884559	202.25460756648135	167.40896978014183	11	16	22	13	0.20936534498853926	0.3344192455127406	0.19072894683851896	0.26548646266020104
237000	-7255.55957420211	-6780.1444695676755	-475.4151046344345	-6780.1444695676755	256.07198429984857	7.675454284950762	-442.7722655250841	4755.039452279174	282.89253630655054	184.0624249350483	112.92764751128738	12	15	9	26	0.21046913782030646	0.3333154526809734	0.19072894683851896	0.26548646266020104
240000	-7247.1256376559795	-6768.826103451162	-478.2995342048167	-6768.826103451162	264.9282314802443	8.27132107935746	-445.3363697562308	3829.199596462019	258.7970379546065	293.02743322673996	109.89806388966927	14	14	18	16	0.21046913782030646	0.3333154526809734	0.19072894683851896	0.26548646266020104
243000	-7240.494507550207	-6767.249482871128	-473.24502467907973	-6767.249482871128	263.52841548102606	8.27132107935746	-439.4005505330356	5695.292122054292	692.5475355140803	238.65283622448095	99.50863127018924	13	7	25	17	0.21046913782030646	0.3333154526809734	0.19072894683851896	0.26548646266020104
246000	-7259.806168712701	-6781.537351225338	-478.26881748736326	-6781.537351225338	271.28940875106065	8.27132107935746	-441.19486820891916	12995.639039979136	1043.539502029283	715.726528247111	134.7282971516034	8	14	16	24	0.21046913782030646	0.3333154526809734	0.19072894683851896	0.26548646266020104
249000	-7250.760093839109	-6773.9041362768585	-476.8559575622499	-6773.9041362768585	249.18408937368164	7.627198305366253	-443.83287236286606	3751.5759575991992	712.5000901968795	226.78589904664824	124.23200038656027	9	14	14	25	0.20719732933968182	0.3333154526809734	0.19052926087656966	0.268957957102775
252000	-7252.128585521807	-6776.4416119202615	-475.6869736015452	-6776.4416119202615	229.96788715260539	8.21439588048753	-441.95182216407176	3809.089126911478	1140.7982162397452	259.26898754249277	124.81751894472234	11	12	21	18	0.20719732933968182	0.3244078486324951	0.21404497505251482	0.2543498469753081
255000	-7260.252735872283	-6782.425637062918	-477.8270988093642	-6782.425637062918	242.13946709756834	8.109709555616822	-442.9314139627219	6471.795541027621	1110.143415106878	265.41877997671645	192.06174693610072	10	12	11	29	0.20547355073913295	0.32613162723304395	0.21404497505251482	0.2543498469753081
258000	-7244.26900077044	-6778.373776501555	-465.89522426888465	-6778.373776501555	226.99426932332122	8.109709555616822	-430.22047065239275	8588.294763216065	2111.291979762558	135.29547626341937	144.56801511208513	11	8	3	40	0.20547355073913295	0.3335828032201092	0.20659379906544958	0.2543498469753081
261000	-7244.413940310268	-6771.40354477069	-473.0103955395784	-6771.40354477069	272.4800747184945	7.944051641786492	-435.95913091485545	15309.553049443775	811.6969286372936	589.1005364934808	200.15165102757015	9	9	3	41	0.18992485047907345	0.33316754785853886	0.20659379906544958	0.27031380259693794
264000	-7265.173591906338	-6788.3417054979855	-476.8318864083526	-6788.3417054979855	223.69831219708112	7.944051641786492	-438.56066405684845	9900.186311765974	1975.4051988999627	1781.2122695409873	201.7483769388693	9	4	5	44	0.18992485047907345	0.347971652285685	0.19178969463830342	0.27031380259693794
267000	-7249.652793314262	-6779.231502764565	-470.4212905496969	-6779.231502764565	230.46112015470035	7.944051641786492	-431.24762798448614	4375.540496069332	5098.522472748529	3988.969220275872	191.2816136033951	8	6	2	46	0.2283566297287013	0.3095398730360572	0.19178969463830342	0.27031380259693794
270000	-7244.029542211738	-6778.727782964292	-465.3017592474462	-6778.727782964292	244.21959236716032	7.944051641786492	-429.77308642326426	10439.577878021862	1098.6642898372036	266.5873999212972	134.35453375618215	15	1	1	45	0.21747773888297306	0.3204187638817854	0.19072898964079407	0.2713745075944473
273000	-7243.187691473702	-6792.654783886617	-450.53290758708533	-6792.654783886617	228.03876301221553	8.17877107669848	-415.875416868059	7078.23494384196	424.2254419120189	369.9148006013134	148.1776261010221	12	4	2	44	0.20016777539146166	0.33092381890855876	0.19753389810553215	0.2713745075944473
276000	-7238.289539199391	-6771.682166720793	-466.60737247859737	-6771.682166720793	241.92508716895856	8.17877107669848	-428.67364783945095	3781.2678405176953	8261.35004185599	487.1867758027726	182.4090092629461	4	6	6	46	0.20016777539146166	0.33092381890855876	0.19753389810553215	0.2713745075944473
279000	-7246.801310176682	-6783.66812974911	-463.1331804275718	-6783.66812974911	246.41834905496117	8.773382254044739	-424.544542962167	7842.678487141985	10987.798525220758	231.286772428478	168.96612141889133	2	8	17	35	0.20016777539146166	0.33092381890855876	0.19753389810553215	0.2713745075944473
282000	-7240.330687056506	-6775.871021709968	-464.45966534653815	-6775.871021709968	242.91633652665968	7.661052753824042	-427.5061985389317	3138.0446574200478	7018.094178578267	236.58506180472165	174.18602398867634	5	6	13	38	0.1893440241575684	0.33092381890855876	0.2083576493394254	0.2713745075944473
285000	-7261.115962225305	-6784.888098259377	-476.22786396592784	-6784.888098259377	229.4680516332828	8.292188489385456	-439.1025573597432	6960.1401314786235	5495.953261034083	254.06953262748914	200.38678231238416	5	7	20	30	0.21713853367145428	0.33092381890855876	0.19122140634140128	0.2607162410785856
288000	-7251.960319188683	-6785.1922138535	-466.76810533518244	-6785.1922138535	226.3907277257767	8.03245952263381	-426.82164500809677	6047.5072134010825	16996.521621323758	306.28225672952095	194.9878855359917	2	8	22	30	0.21713853367145428	0.330354804869579	0.19179042038038105	0.2607162410785856
291000	-7247.500697811105	-6777.817964688734	-469.6827331223713	-6777.817964688734	247.73671975595366	8.244703252295567	-433.2179530965921	2564.245061886009	5587.149671161863	343.7955666366514	141.52297656180914	2	8	23	29	0.21713853367145428	0.330354804869579	0.20316747604166044	0.2493391854173062
294000	-7272.106733294907	-6792.077615670113	-480.0291176247936	-6792.077615670113	278.37653896237566	8.244703252295567	-441.1632657687138	20762.32998738575	7902.13275587911	153.9534931510316	142.68715011925218	6	5	22	29	0.21713853367145428	0.30669342684149115	0.20316747604166044	0.2730005634453941
297000	-7258.8063332827305	-6777.4284205566	-481.37791272613083	-6777.4284205566	261.8948772235074	7.783812290771628	-444.52169976876297	9757.647410863116	3476.312195963484	305.04129934440357	188.54804457942947	11	5	20	26	0.19792888817807575	0.30669342684149115	0.20316747604166044	0.29221020893877264
300000	-7261.6876569470105	-6780.362240541947	-481.3254164050633	-6780.362240541947	227.94416410660764	7.783812290771628	-443.2538734494062	6956.320368503624	8708.8207662387	238.8300862975777	239.12365236700342	11	2	26	23	0.19792888817807575	0.30669342684149115	0.20316747604166044	0.29221020893877264
303000	-7255.733172971398	-6776.728636934328	-479.0045360370695	-6776.728636934328	248.56835253150925	7.783812290771628	-443.7038372346464	4411.941120619112	2229.426399332475	463.1217890382335	188.82240805587855	7	7	19	29	0.19792888817807575	0.30669342684149115	0.20316747604166044	0.29221020893877264
306000	-7261.068708711068	-6784.212613327029	-476.8560953840387	-6784.212613327029	279.5502484837126	9.323697883454876	-437.85521637780755	8551.436756161558	4765.639957496251	1849.6877907992161	175.7263459998823	8	4	3	47	0.20913996351519196	0.29548235150437496	0.20316747604166044	0.29221020893877264
309000	-7265.225457722446	-6797.097283634919	-468.1281740875263	-6797.097283634919	270.60798991504174	9.323697883454876	-431.3862705526891	7139.192278081162	3758.497921676794	300.0059364058282	177.76852923522085	5	7	4	46	0.20913996351519196	0.29548235150437496	0.20316747604166044	0.29221020893877264
312000	-7250.904822397687	-6797.5461956341	-453.3586267635874	-6797.5461956341	279.85966913849944	8.818883514229343	-416.39784340532964	12369.875411416731	3069.123958932464	86.08915824440975	137.04077241325945	9	3	3	47	0.20913996351519196	0.29548235150437496	0.20316747604166044	0.29221020893877264
315000	-7254.484433937307	-6787.582107250907	-466.9023266863995	-6787.582107250907	251.7919398760395	8.453619469543568	-430.99104312555704	4775.030921330395	3827.8111517310217	258.1287490795846	156.886796635601	11	2	2	47	0.20913996351519196	0.29548235150437496	0.20316747604166044	0.29221020893877264
318000	-7264.964018380754	-6787.5137351967805	-477.450283183974	-6787.5137351967805	264.28538189865236	7.104760328597965	-442.4313137258375	6259.039807093345	1891.0656328184216	188.47117256491717	179.3374151151891	9	15	2	36	0.1935336535049711	0.3110886615145958	0.20316747604166044	0.29221020893877264
321000	-7267.3177997160155	-6795.18299144522	-472.13480827079536	-6795.18299144522	241.97981888715472	7.104760328597965	-435.01576530883904	9933.155276481986	647.4757692419646	1068.8397933204233	160.51131766022664	12	9	1	40	0.18819701367016234	0.3110886615145958	0.20316747604166044	0.2975468487735814
324000	-7269.02621159795	-6790.897502794243	-478.12870880370684	-6790.897502794243	238.99366852149075	7.104760328597965	-442.0533112977919	6398.987597539224	3086.916023845269	386.09837633519066	212.69206402910285	12	1	20	29	0.1916900811726137	0.3036029801682395	0.21857578839888667	0.2861311502602601
327000	-7247.229464623303	-6784.862999628455	-462.36646499484766	-6784.862999628455	236.0452167388981	8.044643409937605	-427.54284733547513	9017.02946736714	483.4966249082497	101.10262303894076	196.76230404476323	13	3	11	35	0.1916900811726137	0.3036029801682395	0.21857578839888667	0.2861311502602601
330000	-7242.946732772626	-6785.803442960598	-457.1432898120281	-6785.803442960598	249.2343630052123	8.044643409937605	-424.80678798425373	4770.746563596634	90.0698829891203	99.168645833262	156.17815675234846	13	4	2	43	0.1853353122125654	0.3036029801682395	0.22493055735893497	0.2861311502602601
333000	-7253.901336679961	-6788.192796471934	-465.7085402080262	-6788.192796471934	262.7628574536531	8.044643409937605	-428.92557038859695	3651.5183352067374	5277.036994560574	113.97455396515635	227.89351660049053	1	13	16	32	0.1853353122125654	0.34063625478054754	0.18789728274662693	0.2861311502602601
336000	-7233.318211174515	-6775.0609962093495	-458.25721496516576	-6775.0609962093495	269.3085049666037	8.044643409937605	-420.48977584353327	11469.016727778033	5648.365377748414	91.03784462759998	164.76227116379644	4	10	15	33	0.1853353122125654	0.34063625478054754	0.21279104012754388	0.2612373928793431
339000	-7240.402023770749	-6776.224979566921	-464.177044203828	-6776.224979566921	236.64291413989037	8.044643409937605	-429.27118702364794	7572.712113114828	1490.553936705122	82.25138457597822	120.80604050892754	14	1	15	32	0.1891939565629384	0.3093372772078653	0.2089323957771709	0.2925363704520253
342000	-7249.799793415414	-6788.874065113686	-460.92572830172764	-6788.874065113686	234.64787180614175	7.210703799945839	-426.0912047967894	5702.918116351634	1407.0387114701566	86.59592239071782	181.51301893848165	14	2	5	41	0.1891939565629384	0.3328560946857653	0.1854135782992709	0.2925363704520253
345000	-7245.19213094637	-6776.348506661599	-468.8436242847714	-6776.348506661599	240.0509036711045	7.210703799945839	-434.22088516090275	5483.309595197599	1800.1394022406757	201.63039711683226	149.05533963860378	14	2	2	44	0.1891939565629384	0.3328560946857653	0.1854135782992709	0.2925363704520253
348000	-7259.81877850504	-6777.212193714139	-482.60658479090165	-6777.212193714139	228.1836150562879	7.210703799945839	-447.6106023843443	7686.390883700422	603.5275771227034	418.7891621142588	195.485033120235	10	1	6	45	0.1891939565629384	0.3277811027006993	0.1904885702843369	0.2925363704520253
351000	-7245.424407320586	-6773.741087054754	-471.68332026583266	-6773.741087054754	257.3718452175945	8.006352142491478	-437.9290724998461	4786.6136421275605	228.51504284849617	323.2896074954874	174.16607318503404	10	2	16	34	0.19786088522621986	0.32890185784218035	0.1904885702843369	0.2827486866472628
354000	-7257.484829024328	-6778.2696953489885	-479.2151336753394	-6778.2696953489885	260.3927573524044	8.006352142491478	-444.700913324396	4534.644347051653	576.727223244554	525.8333418237515	219.9026436566781	14	6	11	31	0.2026274550077982	0.32890185784218035	0.18572200050275858	0.2827486866472628
357000	-7258.022998918493	-6777.1163168205185	-480.9066820979739	-6777.1163168205185	257.5351222908161	8.006352142491478	-446.30554782541327	6140.923902450342	840.7957005610878	328.10241859996125	165.73291975416168	13	6	18	25	0.2026274550077982	0.30738072606020395	0.20724313228473495	0.2827486866472628
360000	-7246.125944418081	-6767.314388800278	-478.8115556178032	-6767.314388800278	268.85398351289615	6.972973269714962	-441.86549476234046	5451.55259936669	6702.462551405568	233.586985733327	196.80844325766503	8	5	28	21	0.21658080465218832	0.30738072606020395	0.19328978264034483	0.2827486866472628
363000	-7235.949085993601	-6760.237687813605	-475.7113981799967	-6760.237687813605	242.4150015788572	8.394269067663854	-440.58388259529454	8956.853156551744	817.5659644333092	203.87930673049863	180.6751373602042	9	18	18	17	0.18712980788109135	0.3368317228313009	0.21251295326233494	0.26352551602527274
366000	-7256.416017573627	-6770.798326285645	-485.6176912879815	-6770.798326285645	272.8205197260055	8.394269067663854	-448.79358797989534	6322.057481226554	1217.0825136755773	183.0202786221921	546.7430238134506	10	19	28	5	0.18712980788109135	0.3368317228313009	0.21251295326233494	0.26352551602527274
369000	-7243.03976610346	-6764.891027063527	-478.14873903993293	-6764.891027063527	240.66268980672723	7.809089330510946	-445.52060940047835	5254.89167340115	327.0133929690282	181.52218599296842	60.24119843675475	10	15	35	2	0.18712980788109135	0.3368317228313009	0.21251295326233494	0.26352551602527274
372000	-7232.275475639541	-6766.488944183178	-465.78653145636247	-6766.488944183178	222.37626541668254	8.028712758321294	-432.8979434924249	6392.151280149812	466.63193426517586	174.93288553631587	0.8151980920133207	11	19	31	1	0.2142281533572076	0.31495459014110117	0.2126807584504639	0.2581364980512273
375000	-7237.587804992538	-6765.176488133706	-472.41131685883147	-6765.176488133706	253.68452473173048	7.468400895655622	-438.0154084713775	10425.786798138353	877.201918013443	141.72574085611285	61.7731016113488	10	14	35	3	0.2142281533572076	0.31495459014110117	0.2126807584504639	0.2581364980512273
378000	-7241.026351409653	-6775.544764219572	-465.48158719008103	-6775.544764219572	244.443219233358	7.468400895655622	-431.48034786443446	8809.72847293877	499.3166133049364	240.6040055650093	28.738447645563966	10	13	37	2	0.21569650346152092	0.3134862400367879	0.2126807584504639	0.2581364980512273
381000	-7237.2560603571865	-6778.319043070359	-458.93701728682726	-6778.319043070359	262.81681933498015	7.468400895655622	-426.49763497763547	3495.5225167947565	269.4338317081353	152.10545639221016	209.7164314617564	12	14	28	8	0.21569650346152092	0.3134862400367879	0.20110907296179809	0.2697081835398931
384000	-7249.301269752726	-6782.271036785544	-467.0302329671809	-6782.271036785544	250.9514775208275	7.468400895655622	-433.46551702289855	5246.388593142226	396.742005100305	181.0192818083104	224.59316497967998	13	8	37	4	0.2006214289965041	0.32412453897417526	0.20110907296179809	0.27414495906752256
387000	-7240.074921047951	-6773.878955798774	-466.19596524917694	-6773.878955798774	256.4464309169763	7.778395488069386	-432.3361751426866	4731.704934536155	1059.975969395023	211.81618477711106	136.19806785493398	10	3	28	21	0.18710456740827422	0.32412453897417526	0.2022258342328957	0.28654505938465485
390000	-7252.298362294272	-6772.822664793719	-479.4756975005534	-6772.822664793719	259.06417866098315	7.875415069468549	-443.60195830259266	13648.599352564916	389.7020978907558	347.76170534917344	182.64382438451256	11	6	22	23	0.18435732612913192	0.3352517706019885	0.19854770733015994	0.28184319593871965
393000	-7256.240860410017	-6781.90975979568	-474.33110061433763	-6781.90975979568	270.31220696360816	7.875415069468549	-439.1842114103689	11182.565472392776	585.5750079558353	176.6696432577109	182.64062813898803	8	23	4	27	0.1934462925882272	0.3352517706019885	0.19854770733015994	0.27275422947962435
396000	-7253.065153460423	-6769.665291788407	-483.39986167201675	-6769.665291788407	263.82302294162776	7.875415069468549	-448.3497182733944	7022.36489448716	1236.3192987677724	319.44539137193095	142.9799361136947	9	16	11	26	0.1934462925882272	0.3352517706019885	0.20445846540042556	0.2668434714093587
399000	-7236.815360229779	-6767.030575647957	-469.7847845818219	-6767.030575647957	261.12842251760236	7.875415069468549	-434.99691276185115	6089.321648565862	527.8493705462993	500.2601081962428	136.57398224825522	10	3	20	29	0.1934462925882272	0.3352517706019885	0.20445846540042556	0.2668434714093587
402000	-7238.357931999703	-6768.513902826581	-469.8440291731223	-6768.513902826581	261.31170413503065	7.875415069468549	-435.1410387126206	7699.220336952093	1112.7453229703624	217.20566440511564	109.072191845634	10	6	21	25	0.19332046277790457	0.3352517706019885	0.2045842952107482	0.2668434714093587
405000	-7237.471254528825	-6766.585577482952	-470.88567704587217	-6766.585577482952	239.34892560089702	7.999827644390579	-433.09452091950965	10073.539337910586	6655.356926732487	333.5574771806202	145.99267726724202	2	9	32	19	0.19820373768666025	0.32250954052179903	0.2173265252909377	0.26196019650060304
